Domain;URL;Status;Source;Rank;Updated at;Confidence;LLM Reasoning;Case Management Status
support.j4.xyz;https://support.j4.xyz/;Review needed;Variant (support.j6.game);;2026-09-05T22:37:33.516192Z;10;URL: The website displays a 502 Bad Gateway error, indicating that the content is unavailable and thus the decision is limited.;
support.j9.cc;https://support.j9.cc/;Review needed;Variant (support.j6.game);;2026-09-05T22:37:39.796760Z;10;URL: The website displays a 502 Bad Gateway error, indicating that the content is unavailable and therefore the decision is limited.;
support.j9.net;https://support.j9.net/;Review needed;Variant (support.j6.game);;2026-09-05T22:37:46.063450Z;30;Screenshot: The website contains links to 'Online Casino Games', 'Betting Website', and 'Online Gambling Platform', indicating it is related to gambling.. Screenshot: The website does not provide direct options to place bets, deposit money, or play games, indicating it does not allow online gambling.;
support.j8.xyz;https://support.j8.xyz/;Review needed;Variant (support.j6.game);;2026-09-05T22:37:56.958249Z;10;URL: The website is showing a 502 Bad Gateway error, indicating that the content is unavailable and therefore the decision is limited.;
support.mobile.j6.game;https://support.mobile.j6.game/;Review needed;Variant (support.j6.game);;2026-09-05T22:38:03.280291Z;10;URL: The content is unavailable due to a 502 Bad Gateway error, which prevents access to the website.. URL: The error message indicates a TLS handshake failure, confirming that the content cannot be accessed.;
support.j8.co;https://support.j8.co/;Review needed;Variant (support.j6.game);;2026-09-05T22:38:10.378792Z;10;URL: The website displays a 502 Bad Gateway error, indicating that the content is unavailable.. URL: The error message 'TlsProtocolException' suggests a TLS handshake error, preventing access to the website.;
support.j7.xyz;https://support.j7.xyz/;Review needed;Variant (support.j6.game);;2026-09-05T22:38:17.279889Z;10;URL: The website displays a 502 Bad Gateway error, indicating that the content is unavailable and therefore the decision is limited.;
support.j8.cc;https://support.j8.cc/;Review needed;Variant (support.j6.game);;2026-09-05T22:38:23.578025Z;10;URL: The URL returns a 502 Bad Gateway error, indicating the content is unavailable and thus the decision is limited.;
support.secure.j6.game;https://support.secure.j6.game/;Review needed;Variant (support.j6.game);;2026-09-05T22:38:29.841080Z;10;URL: The page displays a 502 Bad Gateway error, indicating the content is unavailable and the decision is limited.;
support.j7.com;https://support.j7.com/;Review needed;Variant (support.j6.game);;2026-09-05T22:38:36.070748Z;10;URL: The website displays a 502 Bad Gateway error, indicating that the content is unavailable and thus the decision is limited.;
support.j8.bet;https://support.j8.bet/;Review needed;Variant (support.j6.game);;2026-09-05T22:38:42.323845Z;10;Screenshot: The page shows a default 'index.html' message indicating the site is not fully set up or is under construction.. Screenshot: No betting or gambling-related UI elements such as 'place bet', 'deposit', or 'play now' buttons are visible.. Screenshot: The content appears to be a placeholder page, lacking any actionable gambling features.;
support.j5.xyz;https://support.j5.xyz/;Review needed;Variant (support.j6.game);;2026-09-05T22:38:50.148457Z;10;URL: The website returns a 502 Bad Gateway error, indicating content is unavailable and the decision is limited.;
support.j4.co;https://support.j4.co/;Review needed;Variant (support.j6.game);;2026-09-05T22:38:56.307065Z;10;URL: The website returns a 502 Bad Gateway error, indicating content is unavailable and the decision is limited.;
support.j7.hu;https://support.j7.hu/;Not gambling;Variant (support.j6.game);;2026-09-05T22:39:02.472646Z;95;Screenshot: The website appears to be a support page for domain-related services, specifically mentioning domain name sales and contact information, which does not indicate online gambling activities.. Screenshot: There are no visible elements such as betting options, gambling games, or promotional content related to online gambling.. Screenshot: The content is primarily informational, focusing on domain services and contact details, which aligns with a non-gambling classification.;
support.j3.com;https://support.j3.com/;Review needed;Variant (support.j6.game);;2026-09-05T22:39:10.824021Z;10;URL: The URL indicates that the page is a support page for J3, which typically provides assistance or information about products or services rather than facilitating online gambling.;
support.j16.net;https://support.j16.net/;Review needed;Variant (support.j6.game);;2026-09-05T22:39:16.995523Z;10;URL: The website displays a 502 Bad Gateway error, indicating content is unavailable and the decision is limited.;
secure.j11.bet;https://secure.j11.bet/;Review needed;Variant (secure.j6.game);;2026-09-05T22:39:23.148178Z;20;URL: The website displays a 502 Bad Gateway error, indicating content is unavailable and the decision is limited.;
support.j4.net;https://support.j4.net/;Review needed;Variant (support.j6.game);;2026-09-05T22:39:29.305979Z;10;URL: The website displays a 502 Bad Gateway error, indicating that the content is unavailable and thus the decision is limited.;
support.j7.co;https://support.j7.co/;Review needed;Variant (support.j6.game);;2026-09-05T22:39:35.528941Z;10;URL: The website returns a 502 Bad Gateway error, indicating content is unavailable and the decision is limited.;
secure.j9.cc;https://secure.j9.cc/;Review needed;Variant (secure.j6.game);;2026-09-05T22:39:41.684177Z;10;Screenshot: The page displays a 502 Bad Gateway error, indicating that the content is unavailable and therefore the decision is limited.;
secure.mobile.j6.game;https://secure.mobile.j6.game/;Review needed;Variant (secure.j6.game);;2026-09-05T22:39:47.947203Z;10;Screenshot: The page displays a 502 Bad Gateway error, indicating content is unavailable and therefore the decision is limited.;
secure.j9.tv;https://secure.j9.tv/;Review needed;Variant (secure.j6.game);;2026-09-05T22:39:54.119058Z;10;URL: The website displays a 502 Bad Gateway error, indicating that the content is unavailable and thus the decision is limited.;
secure.j4.net;https://secure.j4.net/;Review needed;Variant (secure.j6.game);;2026-09-05T22:40:00.431255Z;10;URL: The website returns a 502 Bad Gateway error, indicating content is unavailable and the decision is limited.;
secure.j8.co;https://secure.j8.co/;Review needed;Variant (secure.j6.game);;2026-09-05T22:40:06.565322Z;10;URL: The website displays a 502 Bad Gateway error, indicating that the content is unavailable and thus the decision is limited.;
support.j5.co;https://support.j5.co/;Review needed;Variant (support.j6.game);;2026-09-05T22:40:12.838607Z;10;URL: The website displays a 502 Bad Gateway error, indicating that the content is unavailable and thus the decision is limited.;
secure.j9.net;https://secure.j9.net/;Review needed;Variant (secure.j6.game);;2026-09-05T22:40:19.079157Z;30;Screenshot: The website contains links labeled 'Online Casino Games', 'Betting Website', and 'Online Gambling Platform', indicating it is related to gambling.. Screenshot: The website does not provide direct options to place bets, deposit money, or play games, suggesting it does not allow online gambling.;
secure.j8.vip;https://secure.j8.vip/;Review needed;Variant (secure.j6.game);;2026-09-05T22:40:31.395879Z;10;URL: The website returns a 502 Bad Gateway error, indicating content is unavailable and thus the decision is limited.;
secure.j9.co;https://secure.j9.co/;Review needed;Variant (secure.j6.game);;2026-09-05T22:40:37.568480Z;10;URL: The website is showing a 502 Bad Gateway error, indicating that the content is unavailable and therefore the decision is limited.;
secure.j8.bet;https://secure.j8.bet/;Review needed;Variant (secure.j6.game);;2026-09-05T22:40:43.860503Z;10;Screenshot: The page shows a default 'index.html' message indicating the website is not properly configured or is under construction.. Screenshot: There are no visible elements related to online gambling such as betting options, deposit buttons, or gambling games.;
